Inj	tm40	tm30	tm20	tm10	t0	t10	t20	t30	t40	t50	t60	t70
0.03039696	0.00874	0.00883	0.00682	0.00528	0.00367	0.00337	-0.00535	-0.01533	-0.02073	-0.02785	-0.03324	-0.03971
0.03094814	0.00769	0.00867	0.00589	0.00827	0.00462	0.000969999999999999	-0.0107	-0.01468	-0.02122	-0.02716	-0.03211	-0.03938
0.03150931	0.00776	0.00628	0.00903	0.00743	0.00476	0.000739999999999998	-0.00819	-0.01571	-0.02	-0.02834	-0.03463	-0.03906
0.03208066	0.00870000000000001	0.00975	0.00665	0.00739	0.00403	-0.00115	-0.00983000000000001	-0.01665	-0.02025	-0.02694	-0.03481	-0.03807
0.03266237	0.00625	0.00689	0.00788999999999999	0.00622	0.00523000000000001	0.00239	-0.00658	-0.01516	-0.01984	-0.02895	-0.03223	-0.03869
0.03325462	0.00714	0.00483	0.01027	0.00797	0.00598	0.00117999999999999	-0.00605	-0.01456	-0.02162	-0.02849	-0.0325	-0.03923
0.03385762	0.00851	0.00705	0.00807	0.00865	0.0056	0.00112	-0.00627	-0.0158	-0.02147	-0.02794	-0.03272	-0.03852
0.03447155	0.00742	0.00744	0.0077	0.00924000000000001	0.00462	-0.00106999999999999	-0.0065	-0.01381	-0.01983	-0.02628	-0.0344	-0.03922
0.03509661	0.00982	0.00747	0.00761000000000001	0.00725	0.00574	0.00106	-0.00809	-0.01496	-0.02107	-0.02747	-0.03312	-0.03909
0.035733	0.00627	0.0088	0.00762	0.00841	0.00416	0.000140000000000001	-0.00685	-0.01382	-0.02065	-0.0283	-0.03336	-0.04122
0.03638094	0.00848	0.0089	0.00788	0.00801	0.00216	-5.00000000000014e-05	-0.0086	-0.01412	-0.02106	-0.02908	-0.03337	-0.03965
0.03704062	0.00848	0.00668999999999999	0.00862	0.00712	0.00534	0.00219	-0.00581	-0.01528	-0.02062	-0.02897	-0.03272	-0.03988
0.03771226	0.00617	0.00719	0.00723	0.0077	0.00561	0.00121	-0.00911	-0.01425	-0.02058	-0.02713	-0.03282	-0.03913
0.03839609	0.00696	0.00933	0.00952	0.00852	0.00504	0.000550000000000002	-0.00679	-0.0166	-0.01996	-0.02766	-0.03206	-0.0381
0.03909231	0.00696	0.00654	0.00886	0.00682	0.0043	2.99999999999953e-05	-0.00671	-0.0132	-0.02164	-0.02812	-0.03534	-0.03705
0.03980116	0.00832	0.00725	0.00793	0.00698	0.0066	0.00205	-0.00595	-0.01419	-0.02049	-0.02908	-0.03384	-0.03966
0.04052286	0.00847999999999999	0.00913	0.00846	0.00808	0.00363	0.00171	-0.00608	-0.0149	-0.02128	-0.02712	-0.03308	-0.03788
0.04125765	0.00871	0.0056	0.00797	0.00757	0.00418	0.000419999999999997	-0.00482	-0.01671	-0.02043	-0.03018	-0.03328	-0.03819
0.04200576	0.00855	0.00836	0.00731	0.00769	0.00497	0.000120000000000002	-0.0075	-0.01488	-0.01971	-0.02645	-0.03236	-0.0385
0.04276743	0.00813999999999999	0.00867	0.00866000000000001	0.00612	0.00444000000000001	0.000539999999999999	-0.00595	-0.01531	-0.02213	-0.02803	-0.03373	-0.03767
0.04354292	0.00831	0.00947	0.00853	0.00821	0.00411	0.000559999999999998	-0.00647	-0.01601	-0.02106	-0.02841	-0.03136	-0.03978
0.04433247	0.00717999999999999	0.00871	0.00924000000000001	0.00768	0.00417	0.00236	-0.00673000000000001	-0.01575	-0.02066	-0.02864	-0.03373	-0.03964
0.04513634	0.01031	0.00701	0.00792999999999999	0.00829	0.00484	0.000189999999999996	-0.00708	-0.01639	-0.01917	-0.02752	-0.03309	-0.03905
0.04595478	0.00974	0.00624	0.00711	0.00777000000000001	0.00377000000000001	0.00226	-0.00747999999999999	-0.01531	-0.02062	-0.02873	-0.03162	-0.03727
0.04678806	0.00967999999999999	0.00745000000000001	0.0081	0.00721	0.00424	0.00167999999999999	-0.00833	-0.01337	-0.01992	-0.02707	-0.03129	-0.03888
0.04763645	0.00688	0.0102	0.00738	0.0064	0.00605000000000001	0.00244999999999999	-0.008	-0.01414	-0.02205	-0.02814	-0.03253	-0.03827
0.04850023	0.00809	0.00863	0.00752	0.00860999999999999	0.00540999999999999	0.00228999999999999	-0.00641000000000001	-0.01571	-0.02178	-0.02721	-0.03235	-0.03786
0.04937966	0.00928	0.00869	0.01136	0.00793	0.00564	0.00266	-0.00614	-0.0136	-0.02218	-0.02845	-0.03065	-0.04023
0.05027505	0.01079	0.00749999999999999	0.00819	0.00732999999999999	0.00557	0.00285999999999999	-0.00622	-0.01539	-0.02221	-0.02895	-0.03392	-0.03741
0.05118667	0.0105	0.00906	0.00836000000000001	0.00797	0.00491000000000001	0.00369	-0.00916	-0.01801	-0.02373	-0.0285	-0.03364	-0.03927
0.05211482	0.00778	0.00863	0.00943999999999999	0.00746000000000001	0.00321	-0.000409999999999994	-0.00741000000000001	-0.01683	-0.02176	-0.02531	-0.03169	-0.03833
0.0530598	0.01016	0.01036	0.0072	0.0088	0.00498	0.00169	-0.0073	-0.01661	-0.0221	-0.02773	-0.034	-0.04053
0.05402192	0.01054	0.00928	0.00658	0.00757000000000001	0.00772	0.00151000000000001	-0.00763999999999999	-0.02343	-0.02244	-0.02708	-0.03334	-0.03924
0.05500148	0.00791	0.0105	0.01166	0.0077	0.00707000000000001	0.00219	-0.00702	-0.02618	-0.02609	-0.02921	-0.0327	-0.03841
0.0559988	0.00871000000000001	0.00783	0.00691	0.00768000000000001	0.00595	0.00287	-0.00653999999999999	-0.02532	-0.02409	-0.02787	-0.03409	-0.03844
0.05701421	0.00998	0.01057	0.01187	0.00906	0.00753	0.00239	-0.00859	-0.02456	-0.02467	-0.02782	-0.03375	-0.0379
0.05804803	0.00951	0.00805	0.00848	0.00649999999999999	0.00699	0.00023999999999999	-0.01036	-0.02069	-0.02508	-0.02796	-0.03295	-0.03826
0.05910059	0.00941	0.01075	0.00974	0.00668000000000001	0.00652999999999999	0.000880000000000006	-0.00850999999999999	-0.02148	-0.02276	-0.027	-0.03408	-0.03922
0.06017224	0.0086	0.01029	0.01124	0.00721999999999999	0.00802	0.00149000000000001	-0.00778000000000001	-0.01456	-0.02357	-0.02859	-0.03498	-0.03989
0.06126333	0.00881999999999999	0.01007	0.01018	0.00651	0.00553999999999999	0.003	-0.00702000000000001	-0.01525	-0.02207	-0.02637	-0.03466	-0.03938
0.06237419	0.00798	0.01078	0.00971999999999999	0.00943000000000001	0.00732000000000001	0.00129	-0.00735	-0.01562	-0.02496	-0.03082	-0.03189	-0.03993
0.0635052	0.01011	0.00797	0.00907999999999999	0.00828	0.00388000000000001	0.00520000000000001	-0.00708	-0.01588	-0.02519	-0.02982	-0.03555	-0.04107
0.06465672	0.00811999999999999	0.00781	0.00750000000000001	0.0077	0.00329	0.00108	-0.00682999999999999	-0.01342	-0.02647	-0.03013	-0.03594	-0.04021
0.06582912	0.00939999999999999	0.00877	0.00841	0.00927	0.00636	0.00317000000000001	-0.00782000000000001	-0.01506	-0.02475	-0.02928	-0.03472	-0.03998
0.06702278	0.00994	0.01	0.00985	0.00888	0.00608	0.00241000000000001	-0.00990000000000001	-0.01539	-0.02574	-0.02958	-0.03523	-0.03871
0.06823808	0.01152	0.00913	0.00886999999999999	0.00824999999999999	0.00499999999999999	0.00107	-0.00825999999999999	-0.01666	-0.02444	-0.02895	-0.03331	-0.03827
0.06947542	0.00960999999999999	0.01138	0.00979999999999999	0.00745	0.00499999999999999	-0.00176	-0.00516999999999999	-0.01336	-0.02316	-0.02832	-0.03399	-0.04165
0.07073519	0.00971	0.01008	0.00843000000000001	0.00868000000000001	0.00488	0.00219999999999999	-0.00706	-0.0163	-0.02535	-0.03039	-0.03517	-0.04028
0.07201781	0.0103	0.01078	0.00919	0.00834	0.00478000000000001	-0.00205	-0.00706	-0.01676	-0.027	-0.02668	-0.03525	-0.03965
0.07332368	0.01273	0.00971999999999999	0.00931	0.0092	0.00493	-0.000309999999999991	-0.00835999999999999	-0.01533	-0.02388	-0.0296	-0.03438	-0.03858
0.07465324	0.01114	0.01173	0.0086	0.00639000000000001	0.00481999999999999	0.00136	-0.00615	-0.0189	-0.02551	-0.02767	-0.03584	-0.04047
0.0760069	0.0103	0.01016	0.00962	0.00929000000000001	0.00595999999999999	0.000790000000000013	-0.00666	-0.02152	-0.02426	-0.02541	-0.03414	-0.041
0.0773851	0.00905	0.00856000000000001	0.00767	0.01046	0.00734	-0.000670000000000004	-0.00667999999999999	-0.02839	-0.02511	-0.02837	-0.03443	-0.04016
0.0787883	0.0107	0.00839999999999999	0.01063	0.00772	0.00609	0.00115999999999999	-0.00695	-0.03133	-0.02518	-0.02716	-0.03365	-0.03874
0.08021694	0.00955	0.00995	0.01009	0.00882000000000001	0.00605	0.00133	-0.00706	-0.02853	-0.02454	-0.02793	-0.03451	-0.04015
0.08167149	0.01001	0.01046	0.00898	0.00813	0.00627	0.000539999999999999	-0.00608	-0.02774	-0.02541	-0.02876	-0.03446	-0.03987
0.08315241	0.00989	0.00813	0.00871	0.011	0.00684	0.00136	-0.00793000000000001	-0.02658	-0.02575	-0.02689	-0.03485	-0.04034
0.08466019	0.00778000000000001	0.01054	0.00894	0.00921	0.00563999999999999	0.000990000000000005	-0.00827	-0.02309	-0.02519	-0.02844	-0.03501	-0.03999
0.0861953	0.00831999999999999	0.00881	0.01124	0.00979000000000001	0.00463	0.00195000000000001	-0.00706	-0.01622	-0.02622	-0.028	-0.03669	-0.04029
0.08775825	0.00772	0.01032	0.00982000000000001	0.00950999999999999	0.00602	0.00343	-0.00776	-0.0136	-0.02444	-0.02862	-0.0349	-0.04028
0.08934954	0.00778999999999999	0.00867	0.00952	0.00805	0.00545	5.00000000000084e-05	-0.00555	-0.01627	-0.02522	-0.02777	-0.03506	-0.04118
0.09096969	0.00791	0.0082	0.00791	0.00877	0.00677	0.00143	-0.00892999999999999	-0.01744	-0.02161	-0.02679	-0.03541	-0.04306
0.09261921	0.00774999999999999	0.00878	0.00750000000000001	0.01014	0.00748	0.00254	-0.00659999999999999	-0.01612	-0.02344	-0.02784	-0.03561	-0.04073
0.09429864	0.00784	0.00803999999999999	0.00783	0.00899	0.00609	0.00183	-0.01091	-0.01635	-0.02545	-0.02928	-0.03553	-0.03911
0.09600853	0.00885000000000001	0.00731	0.00942999999999999	0.00901	0.00493	0.00221	-0.00767	-0.01778	-0.02411	-0.02955	-0.03606	-0.04069
0.09774942	0.00664000000000001	0.00877	0.00745999999999999	0.00856999999999999	0.00663999999999999	0.00189	-0.00956	-0.01671	-0.02447	-0.02906	-0.03575	-0.04141
0.09952187	0.00728000000000001	0.00803	0.00814999999999999	0.00864999999999999	0.00526	0.00108	-0.00713	-0.01493	-0.02388	-0.02869	-0.03418	-0.03928
0.1013265	0.00839000000000001	0.00816	0.00897000000000001	0.00867	0.00720999999999999	0.00125	-0.00492000000000001	-0.01328	-0.02386	-0.02984	-0.03706	-0.0399
0.1031638	0.00817000000000001	0.00667999999999999	0.00798	0.00759	0.00544	0.000979999999999995	-0.0097	-0.01498	-0.02383	-0.02945	-0.03714	-0.04091
0.1050344	0.00906999999999999	0.00681999999999999	0.00739999999999999	0.00610999999999999	0.00395	0.000989999999999991	-0.00632000000000001	-0.01529	-0.02782	-0.02833	-0.03472	-0.04315
0.106939	0.00840000000000002	0.00698	0.00956	0.00748	0.00583	0.000339999999999993	-0.0088	-0.03526	-0.02625	-0.02921	-0.03632	-0.04042
0.1088781	0.00919	0.00873	0.0081	0.00851	0.00505000000000001	0.000800000000000009	-0.00846999999999999	-0.03529	-0.0237	-0.03034	-0.03736	-0.04285
0.1108523	0.00850000000000001	0.00809000000000001	0.00921	0.00681000000000001	0.00604	0.00304	-0.00652	-0.034	-0.02395	-0.02927	-0.03596	-0.04115
0.1128624	0.0083	0.00961999999999999	0.00812	0.00726	0.00502999999999999	0.00153	-0.00762	-0.0326	-0.0238	-0.02915	-0.03423	-0.03969
0.1149089	0.00814999999999999	0.00867000000000001	0.00833999999999999	0.00738	0.00544	0.00107	-0.00696000000000001	-0.02542	-0.02322	-0.02941	-0.03621	-0.04158
0.1169925	0.00927	0.00814999999999999	0.00793999999999999	0.00689000000000001	0.00466	0.00175	-0.00650000000000001	-0.01884	-0.0239	-0.03177	-0.03761	-0.04184
0.1191138	0.00986999999999999	0.00883	0.00853000000000001	0.00641000000000001	0.005	0.00252000000000001	-0.00665	-0.01647	-0.02393	-0.03177	-0.03515	-0.04189
0.1212737	0.00947999999999999	0.00800999999999999	0.00781999999999999	0.00687	0.00531000000000001	0.00119000000000001	-0.00857000000000001	-0.01713	-0.02278	-0.02928	-0.0366	-0.04164
0.1234727	0.00889999999999999	0.00874	0.00845000000000001	0.00762	0.00549999999999999	0.00201999999999999	-0.00717999999999999	-0.01873	-0.02411	-0.02792	-0.03825	-0.0402
0.1257116	0.00841999999999998	0.00835	0.00819	0.00700000000000001	0.00417999999999999	0.00324999999999999	-0.00805	-0.01524	-0.02501	-0.02885	-0.03855	-0.04052
0.1279911	0.00791	0.00986999999999999	0.00922000000000001	0.00998000000000002	0.00548000000000001	0.000740000000000005	-0.00937	-0.01736	-0.02311	-0.02831	-0.03528	-0.03911
0.1303119	0.01009	0.00800999999999999	0.00866999999999998	0.00759000000000001	0.00444	0.00186	-0.00811999999999999	-0.01774	-0.02474	-0.02927	-0.03722	-0.04051
0.1326748	0.01024	0.00858	0.00911999999999999	0.00704000000000002	0.00524000000000001	0.00134000000000001	-0.00667999999999999	-0.01522	-0.02496	-0.02928	-0.03667	-0.04178
0.1350805	0.00886999999999999	0.00900000000000001	0.01027	0.00869	0.00509999999999999	0.00112999999999999	-0.00699999999999999	-0.01687	-0.02431	-0.03095	-0.03763	-0.04168
0.1375299	0.00977	0.00978000000000001	0.00920000000000001	0.00752999999999998	0.00537	0.000600000000000003	-0.00774	-0.01594	-0.02514	-0.03101	-0.04042	-0.04209
0.1400237	0.00852	0.00900000000000001	0.00869	0.00677	0.00546999999999997	0.00215000000000001	-0.00773	-0.01692	-0.02647	-0.03074	-0.03872	-0.04181
0.1425627	0.00722	0.00785	0.00886000000000001	0.00858999999999999	0.00406000000000001	0.00202999999999999	-0.00577	-0.01602	-0.0242	-0.02908	-0.0366	-0.04245
0.1451477	0.00791	0.00931000000000001	0.0081	0.00755999999999998	0.0058	0.000979999999999995	-0.00677	-0.01546	-0.02435	-0.03057	-0.03846	-0.04266
0.1477797	0.00856000000000001	0.00917000000000001	0.01059	0.00727	0.00541999999999998	0.00112	-0.00454	-0.0147	-0.02319	-0.03192	-0.03948	-0.04038
0.1504593	0.00882000000000002	0.00877	0.01183	0.00742999999999999	0.00588	0.00145000000000001	-0.00747	-0.01532	-0.02415	-0.03112	-0.03786	-0.04164
0.1531875	0.00917999999999999	0.00977	0.00862000000000002	0.00889999999999999	0.00506999999999999	0.00202999999999999	-0.00695	-0.01603	-0.02546	-0.02978	-0.03702	-0.04371
0.1559652	0.00905	0.00861000000000001	0.00886000000000001	0.00913999999999998	0.00575999999999999	7.99999999999967e-05	-0.00551	-0.01644	-0.02572	-0.03194	-0.03848	-0.04117
0.1587933	0.00814000000000001	0.00853999999999999	0.00964999999999999	0.00811999999999999	0.00484999999999999	0.00155999999999998	-0.00733	-0.01407	-0.02393	-0.03139	-0.03908	-0.04019
0.1616726	0.00874	0.00763	0.00989000000000001	0.00886999999999999	0.00524999999999998	0.00273000000000001	-0.00673	-0.0171	-0.02327	-0.03063	-0.03809	-0.03948
0.1646042	0.00826000000000002	0.00912000000000002	0.00961000000000001	0.00950999999999999	0.00562000000000001	0.00170999999999999	-0.00634	-0.01622	-0.02401	-0.02967	-0.039	-0.04198
0.1675889	0.00924	0.00921	0.00847000000000001	0.00815000000000002	0.00671999999999998	0.00144	-0.00562	-0.01741	-0.02452	-0.03024	-0.03868	-0.0431
0.1706277	0.00905999999999998	0.00913	0.00950999999999999	0.00755	0.00730999999999998	0.00242999999999999	-0.00857000000000001	-0.01654	-0.02238	-0.03079	-0.04063	-0.04486
0.1737217	0.00944	0.00937000000000002	0.00863	0.00756999999999999	0.00534999999999999	0.00234999999999999	-0.00656999999999999	-0.01515	-0.02369	-0.03147	-0.03848	-0.04274
0.1768717	0.00835000000000002	0.00993000000000002	0.01008	0.00788	0.00561	0.000879999999999992	-0.00767999999999999	-0.01549	-0.02553	-0.03074	-0.03905	-0.04246
0.1800789	0.01067	0.00861000000000001	0.00944999999999999	0.00719	0.00535000000000002	0.00266	-0.00677999999999999	-0.01609	-0.02364	-0.03138	-0.03991	-0.04169
0.1833442	0.01034	0.00850000000000001	0.01101	0.00822999999999999	0.00581000000000001	0.00292999999999999	-0.00609	-0.01651	-0.0218	-0.03124	-0.03854	-0.04207
0.1866687	0.00889999999999999	0.00827999999999998	0.00884000000000001	0.00874	0.00517999999999999	0.00120000000000001	-0.00704999999999999	-0.01501	-0.02476	-0.02923	-0.03915	-0.04427
0.1900535	0.01042	0.01011	0.00979000000000002	0.00813	0.00549000000000002	0.00167999999999999	-0.00690000000000002	-0.01359	-0.02262	-0.0291	-0.03857	-0.04242
0.1934997	0.00941999999999998	0.00834000000000001	0.00987000000000002	0.00678999999999999	0.00684000000000001	0.00142999999999999	-0.00671999999999999	-0.01325	-0.02433	-0.03138	-0.038	-0.0431
0.1970083	0.01134	0.01029	0.01014	0.0068	0.00511999999999999	0.00268000000000002	-0.00644	-0.01542	-0.02624	-0.03249	-0.03858	-0.04387
0.2005806	0.01014	0.01049	0.00973000000000002	0.00797	0.00383	0.00170999999999999	-0.00707000000000001	-0.01451	-0.02556	-0.03268	-0.03843	-0.04395
0.2042177	0.00978000000000001	0.0093	0.00948000000000002	0.00861999999999999	0.00555	0.00284999999999999	-0.00827	-0.01436	-0.02611	-0.02977	-0.03696	-0.04206
0.2079207	0.00808999999999999	0.01121	0.00919	0.00773000000000001	0.00589000000000001	0.00251000000000001	-0.00572	-0.01296	-0.02359	-0.03069	-0.03961	-0.04444
0.2116908	0.00905999999999998	0.0078	0.01053	0.00794999999999998	0.00635000000000002	0.00266	-0.00607999999999997	-0.01447	-0.02505	-0.03053	-0.03947	-0.0434
0.2155294	0.00774999999999998	0.00955	0.01045	0.00792999999999999	0.00420999999999999	0.00120000000000001	-0.00586	-0.01283	-0.02426	-0.03118	-0.03823	-0.04432
0.2194375	0.01092	0.00679999999999997	0.01043	0.00852999999999998	0.00547	0.00115000000000001	-0.00625999999999999	-0.01274	-0.02465	-0.02903	-0.0388	-0.04431
0.2234165	0.00834000000000001	0.0093	0.01055	0.0058	0.00559000000000001	0.000109999999999999	-0.00792999999999999	-0.0129	-0.02471	-0.02945	-0.0396	-0.04435
0.2274676	0.00995000000000001	0.01141	0.00872999999999999	0.00868999999999998	0.00329000000000002	0.00212999999999999	-0.0071	-0.01198	-0.02138	-0.03008	-0.03803	-0.04259
0.2315922	0.00925000000000001	0.01077	0.01024	0.00733	0.00488000000000002	0.00137999999999999	-0.00684999999999999	-0.01226	-0.02226	-0.02967	-0.03831	-0.04374
0.2357916	0.0088	0.0103	0.00979000000000002	0.0086	0.00636999999999999	0.00107000000000002	-0.00778999999999999	-0.0138	-0.02347	-0.03075	-0.03914	-0.04236
0.2400671	0.01155	0.00918000000000002	0.01098	0.00900000000000001	0.00487000000000001	0.00191999999999998	-0.00754000000000002	-0.01327	-0.02125	-0.02923	-0.03783	-0.04412
0.2444202	0.00735	0.0102	0.01128	0.00838	0.00572	0.000969999999999999	-0.00755	-0.0124	-0.02194	-0.03129	-0.03844	-0.04416
0.2488521	0.01062	0.00772999999999999	0.01029	0.00928999999999999	0.00466000000000003	0.003	-0.00913	-0.01346	-0.022	-0.02945	-0.03836	-0.04185
0.2533645	0.01017	0.00918000000000002	0.00939000000000001	0.0096	0.00548000000000001	0.00169	-0.00714000000000001	-0.01362	-0.02198	-0.0295	-0.03835	-0.04473
0.2579587	0.00832000000000002	0.00993999999999998	0.01001	0.00725999999999999	0.00527999999999998	0.00161	-0.00839000000000001	-0.01332	-0.02262	-0.03125	-0.03765	-0.04094
0.2626361	0.00792999999999999	0.00842999999999999	0.01047	0.00844999999999999	0.00436999999999999	0.000569999999999987	-0.00858	-0.01295	-0.02119	-0.02864	-0.03773	-0.04392
0.2673984	0.00816	0.01103	0.01136	0.00832000000000002	0.00459999999999999	0.00256000000000001	-0.00770000000000001	-0.01372	-0.02115	-0.02881	-0.0393	-0.04322
0.2722471	0.00908	0.00763	0.00921999999999998	0.00899999999999998	0.00395000000000001	0.001	-0.00855	-0.01179	-0.02177	-0.02882	-0.03668	-0.04348
0.2771836	0.00966	0.00997000000000001	0.01054	0.00849	0.00502000000000002	0.00201999999999999	-0.00797	-0.01362	-0.02177	-0.0301	-0.03745	-0.04342
0.2822097	0.00872000000000001	0.00925999999999999	0.00790000000000002	0.00839999999999999	0.00492000000000001	0.00223000000000001	-0.00822000000000001	-0.01423	-0.02175	-0.02828	-0.03891	-0.04271
0.2873269	0.00750999999999999	0.00833999999999999	0.01053	0.0106	0.00674	0.0018	-0.00742999999999999	-0.01439	-0.02151	-0.02773	-0.03815	-0.04268
0.2925369	0.0081	0.00778000000000001	0.00941	0.00866999999999998	0.00530999999999998	0.00131999999999999	-0.00781999999999999	-0.01511	-0.02088	-0.0289	-0.03655	-0.04348
0.2978414	0.00620999999999999	0.00933	0.00971	0.00935000000000002	0.00634999999999999	0.00144	-0.00764999999999999	-0.01385	-0.02225	-0.02979	-0.03552	-0.04314
0.3032421	0.0076	0.00678000000000001	0.01058	0.00712000000000002	0.00701000000000002	0.00214	-0.00583	-0.01415	-0.02135	-0.03116	-0.03551	-0.04447
0.3087406	0.00894999999999999	0.00925999999999999	0.00842999999999999	0.00849	0.00596999999999998	0.0013	-0.00797	-0.01564	-0.02294	-0.02816	-0.03676	-0.04186
0.3143389	0.00942000000000001	0.01087	0.0081	0.01045	0.00777	0.00176000000000001	-0.00756999999999999	-0.01399	-0.02121	-0.02874	-0.0371	-0.04367
0.3200387	0.00777999999999998	0.0078	0.00815000000000002	0.0111	0.00393000000000002	0.00258999999999998	-0.00632000000000002	-0.01486	-0.02151	-0.02866	-0.035	-0.04327
0.3258419	0.00786000000000001	0.00731000000000001	0.00962000000000002	0.00761999999999999	0.00311	0.00195999999999999	-0.00689000000000001	-0.01455	-0.0214	-0.02876	-0.03646	-0.04125
0.3317503	0.0076	0.00738	0.01054	0.00999999999999998	0.00532000000000002	0.00377	-0.00844	-0.01543	-0.02107	-0.02754	-0.03647	-0.04077
0.3377658	0.0096	0.00727	0.00974	0.00675000000000001	0.00423000000000001	0.00112999999999999	-0.00831999999999999	-0.01476	-0.02107	-0.0295	-0.03731	-0.04275
0.3438904	0.00799	0.00691999999999998	0.01039	0.0086	0.00533	0.000649999999999984	-0.0081	-0.01491	-0.02181	-0.02712	-0.03654	-0.04294
0.350126	0.00756000000000001	0.01039	0.00664999999999999	0.00942000000000001	0.00460000000000002	0.00367000000000001	-0.00777	-0.01501	-0.02232	-0.03048	-0.03502	-0.04128
0.3564747	0.00964000000000001	0.00769	0.00795999999999999	0.01054	0.00586	0.00162999999999999	-0.00763	-0.01451	-0.02215	-0.02882	-0.03862	-0.04253
0.3629386	0.00770999999999999	0.00941	0.01029	0.00578999999999999	0.00516	0.000799999999999995	-0.00669999999999998	-0.014	-0.02301	-0.02922	-0.03776	-0.04239
0.3695196	0.00628999999999999	0.00805999999999998	0.00942000000000001	0.00736000000000001	0.00794999999999998	0.00126000000000001	-0.00767000000000001	-0.01308	-0.02278	-0.02895	-0.03725	-0.04174
0.37622	0.00905999999999998	0.00845000000000001	0.0098	0.00924999999999998	0.00742000000000001	0.00241	-0.00779000000000002	-0.01564	-0.02351	-0.02784	-0.03739	-0.04061
0.3830419	0.00713	0.01043	0.00913	0.00609000000000001	0.00581999999999999	0.00127000000000002	-0.00801000000000002	-0.01537	-0.02212	-0.02731	-0.03618	-0.04088
0.3899874	0.00905999999999998	0.01069	0.0083	0.00824	0.00542999999999999	0.00323000000000001	-0.00888	-0.01413	-0.02216	-0.02785	-0.03904	-0.04171
0.3970589	0.00785	0.00902	0.00941	0.01056	0.00438	0.00347999999999998	-0.00879000000000002	-0.0151	-0.02217	-0.02839	-0.03563	-0.04098
0.4042587	0.01003	0.01011	0.00797999999999999	0.00878000000000001	0.00486	0.00416	-0.00742000000000001	-0.01488	-0.02448	-0.02886	-0.03707	-0.04067
0.411589	0.00855	0.00849999999999998	0.00872000000000001	0.01033	0.00475	0.00163000000000002	-0.00753000000000001	-0.0142	-0.02152	-0.02702	-0.03643	-0.04224
0.4190522	0.00803000000000001	0.00933999999999999	0.00628000000000001	0.00832000000000002	0.00489000000000001	0.00286	-0.00775000000000001	-0.01548	-0.02118	-0.02815	-0.03689	-0.04167
0.4266507	0.00742000000000001	0.00661999999999999	0.01014	0.00877	0.00344	0.00352	-0.00622	-0.015	-0.02273	-0.02823	-0.0372	-0.04246
0.434387	0.01083	0.00789000000000001	0.01005	0.01094	0.00447	0.0023	-0.00752	-0.01398	-0.02369	-0.02874	-0.03747	-0.04193
0.4422636	0.00697999999999999	0.00852999999999998	0.00894999999999999	0.00828000000000001	0.00292000000000001	0.00231000000000001	-0.0098	-0.01546	-0.02307	-0.02946	-0.03595	-0.04131
0.450283	0.00944	0.00963	0.01101	0.00686	0.00638	0.00306000000000001	-0.01031	-0.01406	-0.02371	-0.02809	-0.0351	-0.04236
0.4584478	0.00737000000000002	0.00722999999999999	0.00841	0.0078	0.00725999999999999	0.000969999999999999	-0.00850999999999999	-0.01411	-0.02203	-0.02787	-0.036	-0.04216
0.4667607	0.00953000000000001	0.01091	0.00800999999999999	0.00769	0.00423999999999999	0.00323000000000001	-0.00844999999999999	-0.01384	-0.02308	-0.02721	-0.03695	-0.04126
0.4752243	0.00892000000000001	0.00836999999999999	0.00894999999999999	0.00853000000000001	0.00763	0.00231000000000001	-0.00869	-0.01293	-0.0229	-0.02822	-0.03588	-0.04149
0.4838414	0.00972999999999999	0.00991	0.00732000000000002	0.00761000000000001	0.00569	0.00322	-0.00800000000000001	-0.01595	-0.02316	-0.02797	-0.03531	-0.04096
0.4926147	0.00919999999999999	0.0078	0.00835	0.00653000000000001	0.00583	0.00168000000000001	-0.00856000000000001	-0.01423	-0.02324	-0.02672	-0.03705	-0.04116
0.5015472	0.00944	0.00921	0.01149	0.00713	0.00489000000000001	0.00176000000000001	-0.00599999999999998	-0.01619	-0.02365	-0.02724	-0.03474	-0.0421
0.5106415	0.00975000000000001	0.00978999999999999	0.01027	0.00782000000000002	0.00353000000000001	0.00198999999999999	-0.01001	-0.0154	-0.02216	-0.0289	-0.0361	-0.04068
0.5199008	0.00998000000000002	0.01054	0.00892999999999999	0.00875999999999999	0.00638999999999998	0.00356000000000001	-0.00788	-0.01432	-0.02339	-0.02895	-0.03661	-0.04115
0.529328	0.00931000000000001	0.00867000000000001	0.0111	0.00750000000000001	0.00434999999999999	0.00391	-0.00675999999999999	-0.01754	-0.02316	-0.0296	-0.03692	-0.04133
0.5389261	0.01028	0.00946	0.01011	0.00937000000000002	0.00402	0.00204000000000001	-0.00663	-0.01513	-0.02511	-0.02871	-0.0354	-0.04209
0.5486983	0.01038	0.00897999999999999	0.00946	0.01025	0.00611	0.00305	-0.00888999999999998	-0.01365	-0.0229	-0.02838	-0.03654	-0.04081
0.5586477	0.00858	0.00794	0.01126	0.00850999999999999	0.00366000000000002	0.00103	-0.00583	-0.01524	-0.02151	-0.02994	-0.03535	-0.04179
0.5687774	0.00931999999999999	0.00947000000000001	0.00982	0.00916	0.00435000000000002	0.000329999999999997	-0.00788	-0.01321	-0.02305	-0.02818	-0.03658	-0.03998
